latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-3.1025,104.9303,347.4,1.1,1,2023-10-13,0651,Aqua,MODIS,93,61.03,308.1,48.9,D,0
-2.8782,106.4281,317.4,1,1,2023-10-13,0651,Aqua,MODIS,59,61.03,301,7.4,D,0
-2.8795,106.4192,315.5,1,1,2023-10-13,0651,Aqua,MODIS,45,61.03,300.5,6.2,D,0
-3.0645,105.0044,351.2,1.1,1,2023-10-13,0651,Aqua,MODIS,95,61.03,308.1,56.5,D,0
-2.8366,106.5151,324.5,1,1,2023-10-13,0651,Aqua,MODIS,36,61.03,301.8,10,D,0
-3.0978,104.7101,355.9,1.1,1,2023-10-13,0651,Aqua,MODIS,98,61.03,304.3,72.3,D,0
-3.0992,104.7005,329.1,1.1,1,2023-10-13,0651,Aqua,MODIS,71,61.03,301.7,19,D,0
-3.0886,104.7088,331.3,1.1,1,2023-10-13,0651,Aqua,MODIS,82,61.03,303.5,21.1,D,0
-2.8329,106.4149,327.7,1,1,2023-10-13,0651,Aqua,MODIS,78,61.03,303.5,16.4,D,0
-3.0122,105.0444,342.1,1,1,2023-10-13,0651,Aqua,MODIS,90,61.03,307.5,35.7,D,0
-3.0135,105.0351,328.2,1.1,1,2023-10-13,0651,Aqua,MODIS,63,61.03,305.8,14.5,D,0
-2.8205,106.1235,375.7,1,1,2023-10-13,0651,Aqua,MODIS,100,61.03,309.4,125.3,D,0
-2.8217,106.1146,355.9,1,1,2023-10-13,0651,Aqua,MODIS,98,61.03,306.1,64.9,D,0
-2.8106,106.1254,323.8,1,1,2023-10-13,0651,Aqua,MODIS,54,61.03,307.7,12,D,0
-2.8119,106.1165,327.7,1,1,2023-10-13,0651,Aqua,MODIS,59,61.03,307.2,17.5,D,0
-2.8221,106.0455,317.3,1,1,2023-10-13,0651,Aqua,MODIS,42,61.03,302.8,8.7,D,0
-2.8017,106.1241,378.9,1,1,2023-10-13,0651,Aqua,MODIS,100,61.03,306,139.1,D,0
-2.803,106.1152,381.6,1,1,2023-10-13,0651,Aqua,MODIS,100,61.03,307.6,151.2,D,0
-2.9296,105.112,328,1,1,2023-10-13,0651,Aqua,MODIS,41,61.03,308.8,13.6,D,0
-2.9191,105.1199,343.1,1,1,2023-10-13,0651,Aqua,MODIS,91,61.03,310,37.2,D,0
-2.9205,105.1107,340.8,1,1,2023-10-13,0651,Aqua,MODIS,88,61.03,310.7,33.1,D,0
-2.9513,104.8963,318.3,1.1,1,2023-10-13,0651,Aqua,MODIS,55,61.03,303.8,7.5,D,0
-2.6943,106.5521,323.6,1,1,2023-10-13,0651,Aqua,MODIS,72,61.03,302.8,12.1,D,0
-2.7315,106.2949,348.5,1,1,2023-10-13,0651,Aqua,MODIS,94,61.03,306.8,48.4,D,0
-2.7328,106.2861,322.5,1,1,2023-10-13,0651,Aqua,MODIS,70,61.03,304.5,9.2,D,0
-2.7738,106.0022,316.5,1,1,2023-10-13,0651,Aqua,MODIS,52,61.03,302.4,6.7,D,0
-2.9332,104.8264,325.3,1.1,1,2023-10-13,0651,Aqua,MODIS,72,61.03,303.5,13,D,0
-2.8512,105.1413,357.8,1,1,2023-10-13,0651,Aqua,MODIS,99,61.03,309.1,74.5,D,0
-2.8525,105.1321,328.6,1,1,2023-10-13,0651,Aqua,MODIS,72,61.03,307.6,18.2,D,0
-2.8227,105.1466,330.3,1,1,2023-10-13,0651,Aqua,MODIS,81,61.03,297.9,21.8,D,0
-2.8176,105.1176,322.7,1,1,2023-10-13,0651,Aqua,MODIS,68,61.03,299.2,12.9,D,0
-2.6404,106.2208,396.2,1,1,2023-10-13,0651,Aqua,MODIS,100,61.03,304.9,220.2,D,0
-2.6417,106.212,380.1,1,1,2023-10-13,0651,Aqua,MODIS,100,61.03,306.2,142.6,D,0
-2.6341,106.1385,324.8,1,1,2023-10-13,0651,Aqua,MODIS,72,61.03,302.7,13.3,D,0
-2.5399,106.4086,329.7,1,1,2023-10-13,0651,Aqua,MODIS,70,61.03,311.2,14.3,D,0
-2.5696,105.4975,323.5,1,1,2023-10-13,0651,Aqua,MODIS,66,61.03,305.5,10.8,D,0
-2.5619,105.4872,323.8,1,1,2023-10-13,0651,Aqua,MODIS,57,61.03,305,11.4,D,0
-2.5658,105.4601,331.7,1,1,2023-10-13,0651,Aqua,MODIS,70,61.03,308.5,18.7,D,0
-2.4275,106.1629,319.7,1,1,2023-10-13,0651,Aqua,MODIS,64,61.03,303.5,7.4,D,0
-2.4146,105.1008,341.2,1,1,2023-10-13,0651,Aqua,MODIS,0,61.03,301.3,39,D,0
-2.2195,106.1385,322.1,1,1,2023-10-13,0651,Aqua,MODIS,69,61.03,305,7.7,D,0
-2.1235,105.8464,320.6,1,1,2023-10-13,0651,Aqua,MODIS,41,61.03,299.3,9.8,D,0
-2.0765,106.0421,321.3,1,1,2023-10-13,0651,Aqua,MODIS,64,61.03,305.4,7.4,D,0
-2.0794,105.4449,334.2,1,1,2023-10-13,0651,Aqua,MODIS,64,61.03,303.8,24.7,D,0
-2.0807,105.4359,317.4,1,1,2023-10-13,0651,Aqua,MODIS,47,61.03,302.8,6.7,D,0
-2.0652,105.4795,326.5,1,1,2023-10-13,0651,Aqua,MODIS,67,61.03,302.6,15.2,D,0
-2.0665,105.4705,346.9,1,1,2023-10-13,0651,Aqua,MODIS,93,61.03,305.3,47.7,D,0
-2.0678,105.4615,324.7,1,1,2023-10-13,0651,Aqua,MODIS,75,61.03,304.3,13.1,D,0
-1.9689,105.322,317.7,1,1,2023-10-13,0651,Aqua,MODIS,63,61.03,302.9,7,D,0
-1.8078,105.4151,312.2,1,1,2023-10-13,0651,Aqua,MODIS,34,61.03,296.4,4.4,D,0
-1.5757,105.9383,322.8,1,1,2023-10-13,0651,Aqua,MODIS,76,61.03,307.3,10.2,D,0
-1.5668,105.937,341.2,1,1,2023-10-13,0651,Aqua,MODIS,85,61.03,306.3,34.2,D,0
-1.568,105.9281,333.1,1,1,2023-10-13,0651,Aqua,MODIS,85,61.03,306.3,21.8,D,0
-3.0976,104.9401,304.2,1.8,1.3,2023-10-13,1913,Aqua,MODIS,59,61.03,289.1,14.5,N,0
-3.088,105.2596,304.4,1.9,1.3,2023-10-13,1913,Aqua,MODIS,60,61.03,286.7,18.1,N,0
-3.2927,105.4072,305.1,1.9,1.4,2023-10-13,1913,Aqua,MODIS,63,61.03,291,18.8,N,0
-3.181,104.5533,308.1,1.7,1.3,2023-10-13,1913,Aqua,MODIS,74,61.03,286.4,19.1,N,0
-3.0856,105.2431,302.1,1.9,1.3,2023-10-13,1913,Aqua,MODIS,46,61.03,287.4,14.8,N,0
-3.2899,105.2191,300.6,1.9,1.3,2023-10-13,1913,Aqua,MODIS,22,61.03,284.5,10.9,N,0
-3.2923,105.2356,305.7,1.9,1.3,2023-10-13,1913,Aqua,MODIS,65,61.03,288.2,17.6,N,0
-3.2854,105.2294,307.9,1.9,1.3,2023-10-13,1913,Aqua,MODIS,71,61.03,286.6,20.8,N,0
-3.3522,105.0211,302.7,1.8,1.3,2023-10-13,1913,Aqua,MODIS,32,61.03,290.6,11.5,N,0
-3.3528,105.5052,321,1.4,1.2,2023-10-14,0242,Terra,MODIS,53,61.03,297.1,16,D,0
-3.5296,105.242,315.1,1.4,1.2,2023-10-14,0242,Terra,MODIS,0,61.03,285,12.2,D,0
-3.561,105.6641,316.2,4,1.9,2023-10-14,0732,Aqua,MODIS,61,61.03,293,54.9,D,0
-3.4726,105.428,321.6,3.9,1.8,2023-10-14,0732,Aqua,MODIS,73,61.03,295.7,81.2,D,0
-3.2988,104.9132,324.7,3.6,1.8,2023-10-14,0732,Aqua,MODIS,75,61.03,298.3,81.1,D,0
-3.3039,104.9065,325.1,3.6,1.8,2023-10-14,0732,Aqua,MODIS,70,61.03,297.9,79.6,D,0
-3.2579,104.9965,318.3,3.6,1.8,2023-10-14,0732,Aqua,MODIS,39,61.03,298.7,39.4,D,0
-3.0984,105.2346,316.6,3.8,1.8,2023-10-14,0732,Aqua,MODIS,25,61.03,294.9,43.6,D,0
-3.5272,105.2384,313.1,1,1,2023-10-14,1500,Terra,MODIS,85,61.03,297,9.8,N,0
-3.526,105.2472,342.9,1,1,2023-10-14,1500,Terra,MODIS,100,61.03,300.1,46.6,N,0
-3.5171,105.246,328.3,1,1,2023-10-14,1500,Terra,MODIS,100,61.03,297.5,25.1,N,0
-3.5573,105.6815,306.7,1,1,2023-10-14,1500,Terra,MODIS,66,61.03,296,5.9,N,0
-3.5497,105.6714,311.5,1,1,2023-10-14,1500,Terra,MODIS,81,61.03,295.9,9,N,0
-3.5436,105.328,308,1,1,2023-10-14,1500,Terra,MODIS,71,61.03,296.2,6.6,N,0
-3.5448,105.3192,309.6,1,1,2023-10-14,1500,Terra,MODIS,76,61.03,295.7,7.7,N,0
-3.5336,105.2573,319.3,1,1,2023-10-14,1500,Terra,MODIS,98,61.03,295.6,15.2,N,0
-3.5349,105.2485,332.4,1,1,2023-10-14,1500,Terra,MODIS,100,61.03,296.2,30,N,0
-3.5248,105.2561,351.8,1,1,2023-10-14,1500,Terra,MODIS,100,61.03,297.1,64.7,N,0
-3.3565,105.0128,330.4,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,298.6,27.5,N,0
-3.3578,105.0039,307.9,1,1,2023-10-14,1501,Terra,MODIS,65,61.03,296.1,5.8,N,0
-3.292,105.4088,305.3,1,1,2023-10-14,1501,Terra,MODIS,60,61.03,294.3,5.1,N,0
-3.2932,105.3999,311.6,1,1,2023-10-14,1501,Terra,MODIS,82,61.03,295.5,9.2,N,0
-3.3167,105.2323,330,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,297.8,26.3,N,0
-3.3477,105.0115,336.6,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,298.9,35.8,N,0
-3.3388,105.0102,318.2,1,1,2023-10-14,1501,Terra,MODIS,96,61.03,296.7,13.8,N,0
-3.3312,105.0001,317.7,1,1,2023-10-14,1501,Terra,MODIS,95,61.03,296.6,13.6,N,0
-3.2902,105.2285,312.5,1,1,2023-10-14,1501,Terra,MODIS,84,61.03,296.5,9.2,N,0
-3.2914,105.2197,344.2,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,299.9,48.4,N,0
-3.2926,105.2109,344.9,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,299.1,50,N,0
-3.2939,105.202,305.4,1,1,2023-10-14,1501,Terra,MODIS,60,61.03,295.1,4.6,N,0
-3.3112,105.0784,312.7,1,1,2023-10-14,1501,Terra,MODIS,84,61.03,296,10.3,N,0
-3.2838,105.2096,316.5,1,1,2023-10-14,1501,Terra,MODIS,93,61.03,296.4,12.5,N,0
-3.285,105.2008,305.8,1,1,2023-10-14,1501,Terra,MODIS,62,61.03,295.5,4.8,N,0
-3.2912,105.0156,306.1,1,1,2023-10-14,1501,Terra,MODIS,64,61.03,296.1,5.5,N,0
-3.3049,104.9183,310.4,1,1,2023-10-14,1501,Terra,MODIS,79,61.03,295.1,8.8,N,0
-3.2597,105.0472,306.9,1,1,2023-10-14,1501,Terra,MODIS,67,61.03,294.4,6.1,N,0
-3.1234,105.6312,326.5,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,296.2,23.2,N,0
-3.2057,104.6441,311,1,1,2023-10-14,1501,Terra,MODIS,81,61.03,295.1,7.6,N,0
-3.1956,104.6518,306.5,1,1,2023-10-14,1501,Terra,MODIS,36,61.03,295.1,4.3,N,0
-3.09,105.2777,307.1,1,1,2023-10-14,1501,Terra,MODIS,55,61.03,296.3,5.1,N,0
-3.0912,105.2689,319.2,1,1,2023-10-14,1501,Terra,MODIS,98,61.03,297.1,14.7,N,0
-3.0937,105.2513,315.1,1,1,2023-10-14,1501,Terra,MODIS,90,61.03,297.6,10.9,N,0
-3.0949,105.2425,325.7,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,299.2,21.1,N,0
-3.1926,104.542,308.2,1,1,2023-10-14,1501,Terra,MODIS,73,61.03,294.9,6,N,0
-3.0861,105.2412,350.6,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,299.2,60.8,N,0
-3.0873,105.2324,344.7,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,299.2,49.3,N,0
-3.0995,104.9401,310.2,1,1,2023-10-14,1501,Terra,MODIS,79,61.03,297.2,7.5,N,0
-3.1007,104.9313,312.9,1,1,2023-10-14,1501,Terra,MODIS,85,61.03,297.4,9.5,N,0
-2.6883,105.9656,311.9,1,1,2023-10-14,1501,Terra,MODIS,84,61.03,289.6,10.5,N,0
-2.4302,106.1653,341.3,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,282,48.5,N,0
-2.4315,106.1562,314.5,1,1,2023-10-14,1501,Terra,MODIS,89,61.03,281.7,13.6,N,0
-2.3026,106.0885,304,1,1,2023-10-14,1501,Terra,MODIS,56,61.03,292.5,4.9,N,0
-3.2045,104.653,308.4,1,1,2023-10-14,1501,Terra,MODIS,74,61.03,295.1,5.8,N,2
-3.4383,105.5499,311.7,1,1,2023-10-14,1501,Terra,MODIS,82,61.03,295.1,9.3,N,0
-3.5508,104.6809,306.8,1,1,2023-10-14,1501,Terra,MODIS,69,61.03,296.3,4.8,N,0
-3.552,104.672,313.1,1,1,2023-10-14,1501,Terra,MODIS,86,61.03,296.3,9.4,N,0
-3.4553,105.3002,307,1,1,2023-10-14,1501,Terra,MODIS,10,61.03,295,5.4,N,0
-3.4477,105.2901,308.4,1,1,2023-10-14,1501,Terra,MODIS,50,61.03,295.5,6.5,N,0
-3.4489,105.2813,309,1,1,2023-10-14,1501,Terra,MODIS,54,61.03,295.6,6.9,N,0
-3.4588,105.0697,312.9,1,1,2023-10-14,1501,Terra,MODIS,85,61.03,295.3,9.9,N,0
-3.4601,105.0608,325.7,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,296.8,22.1,N,0
-3.3526,105.5048,307.4,1,1,2023-10-14,1501,Terra,MODIS,69,61.03,295.2,6.7,N,0
-3.3487,105.4682,311,1,1,2023-10-14,1501,Terra,MODIS,80,61.03,293.6,9.1,N,0
-3.3499,105.4594,309.6,1,1,2023-10-14,1501,Terra,MODIS,76,61.03,293.2,8.2,N,0
-3.3695,105.2551,305.5,1,1,2023-10-14,1501,Terra,MODIS,34,61.03,293.9,5,N,0
-3.3372,105.4216,303.6,1,1,2023-10-14,1501,Terra,MODIS,50,61.03,292.1,4.9,N,0
-3.3384,105.4127,303.2,1,1,2023-10-14,1501,Terra,MODIS,48,61.03,292,4.7,N,0
-3.3357,105.226,330.7,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,296,27.6,N,0
-3.3369,105.2172,315.1,1,1,2023-10-14,1501,Terra,MODIS,90,61.03,294.2,11.4,N,0
-3.3009,105.41,309.8,1,1,2023-10-14,1501,Terra,MODIS,77,61.03,294.4,8.2,N,0
-3.3268,105.2247,309.4,1,1,2023-10-14,1501,Terra,MODIS,70,61.03,294.9,7,N,0
-3.0855,105.2434,304.3,3.5,1.8,2023-10-14,1817,Aqua,MODIS,59,61.03,283.9,43,N,0
-3.516,105.2702,300.4,3.4,1.7,2023-10-14,1817,Aqua,MODIS,26,61.03,285.3,25.1,N,0
-3.5255,105.2611,301.1,3.4,1.7,2023-10-14,1817,Aqua,MODIS,26,61.03,286.4,24.7,N,0
-2.7065,106.0616,313.7,2.6,1.5,2023-10-15,0322,Terra,MODIS,66,61.03,294.2,25.2,D,0
-3.0132,105.6019,327.6,2.4,1.5,2023-10-15,0322,Terra,MODIS,72,61.03,286.7,83.3,D,0
-3.0901,105.2263,312.7,2.2,1.5,2023-10-15,0322,Terra,MODIS,53,61.03,283.4,24,D,0
-3.0928,105.2461,321.3,2.3,1.5,2023-10-15,0322,Terra,MODIS,73,61.03,285.6,48.1,D,0
-3.2974,104.9244,313.5,2.1,1.4,2023-10-15,0323,Terra,MODIS,63,61.03,290.8,20.1,D,0
-3.5255,105.2588,310.9,2.3,1.5,2023-10-15,0323,Terra,MODIS,49,61.03,275.3,27.7,D,0
-3.352,105.459,342.1,1.7,1.3,2023-10-15,0636,Aqua,MODIS,86,61.03,279.1,90.7,D,0
-3.3542,105.4443,328.7,1.7,1.3,2023-10-15,0636,Aqua,MODIS,72,61.03,275.3,49.9,D,0
-3.3108,105.5865,323.7,1.6,1.3,2023-10-15,0636,Aqua,MODIS,59,61.03,274.5,42.1,D,0
-3.1991,104.6562,320.7,1.9,1.3,2023-10-15,0636,Aqua,MODIS,34,61.03,298.5,16.8,D,0
-3.2014,104.6393,324,1.9,1.3,2023-10-15,0636,Aqua,MODIS,68,61.03,299.9,25.2,D,0
-2.1785,105.8711,317.4,1.5,1.2,2023-10-15,0636,Aqua,MODIS,37,61.03,299.2,13.7,D,0
-1.9257,105.2396,340.8,1.6,1.3,2023-10-15,0636,Aqua,MODIS,90,61.03,298.6,71.8,D,0
-1.7459,106.0216,321.6,1.4,1.2,2023-10-15,0636,Aqua,MODIS,67,61.03,301.4,13.5,D,0
-3.3506,105.4639,328.9,1.7,1.3,2023-10-15,0636,Aqua,MODIS,83,61.03,279.4,48.9,D,0
-3.3526,105.4492,346.4,1.7,1.3,2023-10-15,0636,Aqua,MODIS,94,61.03,277.4,108.2,D,0
-3.5178,105.2483,304,4.5,1.9,2023-10-15,1541,Terra,MODIS,58,61.03,292.2,43.7,N,0
-3.4626,105.0421,302.9,4.3,1.9,2023-10-15,1541,Terra,MODIS,52,61.03,291.2,36.6,N,0
-3.4536,105.0725,303.1,4.3,1.9,2023-10-15,1541,Terra,MODIS,53,61.03,291.2,38.6,N,0
-3.2904,105.1999,304.1,4.5,1.9,2023-10-15,1541,Terra,MODIS,58,61.03,291.6,43.3,N,0
-3.2883,105.1925,301.8,4.5,1.9,2023-10-15,1541,Terra,MODIS,44,61.03,291.5,33.2,N,0
-3.0849,105.2363,314.2,4.5,2,2023-10-15,1541,Terra,MODIS,89,61.03,288.8,112.9,N,0
-3.0912,105.1966,302.5,4.5,2,2023-10-15,1541,Terra,MODIS,50,61.03,288,41.4,N,0
-3.0834,105.229,316.9,4.5,2,2023-10-15,1541,Terra,MODIS,94,61.03,288.4,134.2,N,0
-2.5462,105.1866,302.5,1.1,1,2023-10-15,1858,Aqua,MODIS,49,61.03,292,4.1,N,0
-2.9945,105.5967,318.7,1.1,1.1,2023-10-15,1858,Aqua,MODIS,97,61.03,293.8,18.6,N,0
-2.9959,105.6065,305.7,1.1,1.1,2023-10-15,1858,Aqua,MODIS,47,61.03,292.2,7,N,0
-3.0024,105.5855,324.3,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,295.3,24.3,N,0
-3.0038,105.5954,321.2,1.1,1.1,2023-10-15,1858,Aqua,MODIS,100,61.03,295.3,20.7,N,0
-3.0096,105.5889,304,1.1,1.1,2023-10-15,1858,Aqua,MODIS,58,61.03,293.7,5.8,N,0
-3.077,105.2275,358.3,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,299.1,89.9,N,0
-3.0784,105.237,357.1,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,302.1,86.5,N,0
-3.1379,105.6443,308,1.1,1.1,2023-10-15,1858,Aqua,MODIS,73,61.03,292.5,8.8,N,0
-3.0862,105.2262,332.4,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,295,34.7,N,0
-3.0876,105.2357,353.7,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,300.3,77.2,N,0
-3.089,105.2452,321.9,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,295.9,20.4,N,0
-3.0997,104.9404,308.1,1.1,1,2023-10-15,1858,Aqua,MODIS,74,61.03,294.9,7.8,N,0
-3.2862,105.2047,305.3,1.1,1,2023-10-15,1858,Aqua,MODIS,64,61.03,293.4,6.2,N,0
-3.2876,105.2142,337.7,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,297.5,43.1,N,0
-3.289,105.2237,318.9,1.1,1,2023-10-15,1858,Aqua,MODIS,98,61.03,296.1,17,N,0
-3.3089,105.2307,320.8,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,296.1,19.4,N,0
-3.3103,105.2402,315.1,1.1,1,2023-10-15,1858,Aqua,MODIS,91,61.03,295.7,13.7,N,0
-3.3044,105.0803,311.6,1.1,1,2023-10-15,1858,Aqua,MODIS,83,61.03,294.5,11.2,N,0
-3.3058,105.0897,308.5,1.1,1,2023-10-15,1858,Aqua,MODIS,75,61.03,294.6,9,N,0
-3.3251,105.2226,311.2,1.1,1,2023-10-15,1858,Aqua,MODIS,82,61.03,294.6,10.7,N,0
-3.3264,105.2322,317.1,1.1,1,2023-10-15,1858,Aqua,MODIS,94,61.03,295.7,15.9,N,0
-3.3343,105.2213,314,1.1,1,2023-10-15,1858,Aqua,MODIS,88,61.03,294.6,13.3,N,0
-3.3357,105.2309,314.7,1.1,1,2023-10-15,1858,Aqua,MODIS,90,61.03,295.7,13.9,N,0
-3.3314,105.0092,305.8,1.1,1,2023-10-15,1859,Aqua,MODIS,49,61.03,294.3,5.9,N,0
-3.3405,105.0079,326.7,1.1,1,2023-10-15,1859,Aqua,MODIS,100,61.03,295.4,24.8,N,0
-3.3419,105.0173,336.9,1.1,1,2023-10-15,1859,Aqua,MODIS,100,61.03,298.5,39.7,N,0
-3.3497,105.0066,307.6,1.1,1,2023-10-15,1859,Aqua,MODIS,7,61.03,293.6,6.6,N,0
-3.3511,105.016,337.3,1.1,1,2023-10-15,1859,Aqua,MODIS,100,61.03,298.6,41,N,0
-3.3602,105.0147,306.7,1.1,1,2023-10-15,1859,Aqua,MODIS,66,61.03,293.8,6.8,N,0
-3.4495,105.0625,322.3,1.1,1,2023-10-15,1859,Aqua,MODIS,100,61.03,296.2,21.1,N,0
-3.4509,105.0719,306.1,1.1,1,2023-10-15,1859,Aqua,MODIS,67,61.03,294.8,6.7,N,0
-3.4587,105.0612,317.9,1.1,1,2023-10-15,1859,Aqua,MODIS,96,61.03,295.2,16.1,N,0
-3.4601,105.0706,320.9,1.1,1,2023-10-15,1859,Aqua,MODIS,100,61.03,295.8,19.3,N,0
-3.549,105.6729,312.6,1.1,1.1,2023-10-15,1859,Aqua,MODIS,85,61.03,294.9,12.1,N,0
-3.5505,105.683,313.1,1.1,1.1,2023-10-15,1859,Aqua,MODIS,86,61.03,295.7,12.7,N,0
-3.5068,105.2584,307.6,1.1,1,2023-10-15,1859,Aqua,MODIS,47,61.03,295.3,7.8,N,0
-3.5134,105.2517,328,1.1,1,2023-10-15,1859,Aqua,MODIS,100,61.03,298.1,28,N,0
-3.5227,105.2504,313.6,1.1,1,2023-10-15,1859,Aqua,MODIS,74,61.03,296.7,12.1,N,0
-3.5319,105.2491,307,1.1,1,2023-10-15,1859,Aqua,MODIS,45,61.03,294.9,7.2,N,0
-3.356,105.0282,316.4,3.1,1.7,2023-10-16,0225,Terra,MODIS,65,61.03,294.4,34.6,D,0
-3.4904,105.3556,357.7,1.9,1.4,2023-10-16,0717,Aqua,MODIS,98,61.03,306.6,175.6,D,0
-3.5707,105.6295,332,2,1.4,2023-10-16,0717,Aqua,MODIS,66,61.03,305.7,52.5,D,0
-3.5556,105.6454,329.2,2,1.4,2023-10-16,0717,Aqua,MODIS,20,61.03,305.6,39,D,0
-3.5747,105.5219,324.8,2,1.4,2023-10-16,0717,Aqua,MODIS,71,61.03,305.2,31.8,D,0
-3.5078,105.3651,353.7,1.9,1.4,2023-10-16,0717,Aqua,MODIS,96,61.03,308.2,149.9,D,0
-3.5105,105.3481,370.1,1.9,1.4,2023-10-16,0717,Aqua,MODIS,100,61.03,312.9,265.9,D,0
-3.599,104.7697,323.8,1.7,1.3,2023-10-16,0717,Aqua,MODIS,69,61.03,303.2,22.3,D,0
-3.4958,105.3633,359.3,1.9,1.4,2023-10-16,0717,Aqua,MODIS,99,61.03,307.2,187.1,D,0
-3.4984,105.3463,370.1,1.9,1.4,2023-10-16,0717,Aqua,MODIS,100,61.03,309.7,268.3,D,0
-3.501,105.3294,344.3,1.9,1.3,2023-10-16,0717,Aqua,MODIS,91,61.03,305.6,94.9,D,0
-3.5036,105.3125,340.4,1.9,1.3,2023-10-16,0717,Aqua,MODIS,88,61.03,306.5,77.9,D,0
-3.5191,105.2124,333,1.9,1.3,2023-10-16,0717,Aqua,MODIS,58,61.03,304.6,42.5,D,0
-3.4864,105.3445,355.4,1.9,1.4,2023-10-16,0717,Aqua,MODIS,97,61.03,303.4,162.6,D,0
-3.4929,105.3386,346.3,1.9,1.4,2023-10-16,0717,Aqua,MODIS,92,61.03,306.1,108.1,D,0
-3.5004,105.288,327.3,1.9,1.3,2023-10-16,0717,Aqua,MODIS,10,61.03,305.5,27.6,D,0
-3.5029,105.2712,326.9,1.9,1.3,2023-10-16,0717,Aqua,MODIS,44,61.03,305,26,D,0
-3.482,105.1661,336.8,1.9,1.3,2023-10-16,0717,Aqua,MODIS,85,61.03,305.1,64.2,D,0
-3.4319,105.4167,334.7,1.9,1.4,2023-10-16,0717,Aqua,MODIS,80,61.03,305.8,59.3,D,0
-3.45,105.2974,321.2,1.9,1.3,2023-10-16,0717,Aqua,MODIS,31,61.03,302.5,19.7,D,0
-3.5436,104.6771,330.4,1.7,1.3,2023-10-16,0717,Aqua,MODIS,79,61.03,300.8,32,D,0
-3.5459,104.6621,325.6,1.7,1.3,2023-10-16,0717,Aqua,MODIS,43,61.03,302.8,20,D,0
-3.4456,105.2453,325.4,1.9,1.3,2023-10-16,0717,Aqua,MODIS,72,61.03,302.7,27.1,D,0
-3.4482,105.2287,337.5,1.9,1.3,2023-10-16,0717,Aqua,MODIS,86,61.03,302.8,68.9,D,0
-3.4507,105.2121,325.5,1.9,1.3,2023-10-16,0717,Aqua,MODIS,65,61.03,300.6,30.2,D,0
-3.4362,105.2269,327.7,1.9,1.3,2023-10-16,0717,Aqua,MODIS,76,61.03,302.3,35.2,D,0
-3.4388,105.2103,366.2,1.9,1.3,2023-10-16,0717,Aqua,MODIS,100,61.03,303.9,234.4,D,0
-3.4413,105.1937,348.9,1.9,1.3,2023-10-16,0717,Aqua,MODIS,94,61.03,300.8,125.4,D,0
-3.4613,105.063,328.2,1.8,1.3,2023-10-16,0717,Aqua,MODIS,70,61.03,300.6,38.9,D,0
-3.452,105.0452,325.2,1.8,1.3,2023-10-16,0717,Aqua,MODIS,61,61.03,299,33.2,D,0
-3.5094,104.6719,326.4,1.7,1.3,2023-10-16,0717,Aqua,MODIS,45,61.03,305,18.4,D,0
-3.3994,105.307,323.2,1.9,1.3,2023-10-16,0718,Aqua,MODIS,42,61.03,301.6,23.5,D,0
-3.3577,105.4942,343.6,2,1.4,2023-10-16,0718,Aqua,MODIS,90,61.03,307.8,94.7,D,0
-3.3926,105.2715,331.3,1.9,1.3,2023-10-16,0718,Aqua,MODIS,80,61.03,301.5,42.6,D,0
-3.4463,105.0387,325.6,1.8,1.3,2023-10-16,0718,Aqua,MODIS,72,61.03,300.5,35.1,D,0
-3.3904,105.3348,320.5,1.9,1.4,2023-10-16,0718,Aqua,MODIS,24,61.03,301.5,20.3,D,0
-3.3955,105.3009,328.4,1.9,1.3,2023-10-16,0718,Aqua,MODIS,67,61.03,301.3,36.5,D,0
-3.4005,105.2671,326.3,1.9,1.3,2023-10-16,0718,Aqua,MODIS,56,61.03,303.4,29.2,D,0
-3.3526,105.5058,333.7,2,1.4,2023-10-16,0718,Aqua,MODIS,43,61.03,308.6,52.8,D,0
-3.3552,105.4883,334.4,2,1.4,2023-10-16,0718,Aqua,MODIS,66,61.03,306.5,52,D,0
-3.3108,105.7007,317.9,2.1,1.4,2023-10-16,0718,Aqua,MODIS,39,61.03,300.1,19.7,D,0
